Category1,Category2,Category3,Chain,Update date,Name,address,Y,X,NEMS Code,Note,NBID,NB_name
food,restaurant,regular,0,20180706,GIOVANNI'S,362 PRESTON STREET,45.40134811,-75.71015167,,,957,West Centretown
food,restaurant,regular,0,20180706,GLADSTONE GOLDEN GRILL,523 GLADSTONE AVENUE,45.41009521,-75.69874573,,,24,Centretown
food,restaurant,nightlife,0,20180726,Gladstone Lounge,"750 Gladstone Avenue, Ottawa, ON K1R 6X5",45.406964,-75.7053169,,,957,West Centretown
store,pharmacy,regular,0,20180706,Glebe Apothecary,778 Bank St,45.40322113,-75.68865204,,,923,Glebe - Dows Lake
food,specialty,deli meat cheese,0,20180706,GLEBE MEAT MARKET,869 Bank St,45.40096664,-75.68701935,,,923,Glebe - Dows Lake
food,convenience store,regular,0,20180706,GLEBE SMOKE SHOP,844 Bank Street,45.40185547,-75.68786621,,,923,Glebe - Dows Lake
food,fast food,regular,0,20180706,GLORIA PIZZA,1588 WALKLEY ROAD,45.37678528,-75.64627075,379,,932,Ledbury - Heron Gate - Ridgemont
food,restaurant,nightlife,0,201806,Glue Pot Pub,"340 Queen St, Ottawa, ON K1R 5A5",45.4184152,-75.7052441,,,24,Centretown
food,fast food,regular,0,20180706,GO 4 GREEK,3570 STRANDHERD DRIVE,45.27510071,-75.73745728,114,,937,Old Barrhaven East
food,fast food,regular,0,20180706,GO FOR SUSHI,407 LAURIER AVENUE WEST,45.41767883,-75.70265198,428,,24,Centretown
store,other,sweet and treats,1,20180703,Godiva Chocolatier,100 Bayshore Dr,45.34699631,-75.80744934,,,901,Bayshore - Belltown
store,other,sweet and treats,1,20180703,Godiva Chocolatier,50 Rideau Street,45.42547226,-75.69213104,,,949,Sandy Hill
store,other,sweet and treats,1,20180703,Godiva Chocolatier,8555 CAMPEAU DR,45.29814529,-75.93763733,,,928,Kanata Lakes - Arcardia
food,restaurant,regular,0,20180710,GoForSushi,"407 Laurier Avenue W, Ottawa, ON K1R 7Y7",45.4174285,-75.7025666,,,24,Centretown
food,specialty,bakery,0,20180706,Golden Baguette Bakery,242 Bank St,45.41628647,-75.69734955,,,24,Centretown
food,fast food,regular,0,20180706,GOLDEN BAGUETTE BAKERY LTD,242 BANK STREET,45.41638947,-75.69736481,455,,24,Centretown
food,fast food,regular,0,20180706,GOLDEN BBQ GRILL,1-928 MONTREAL ROAD,45.44642639,-75.62858582,101,,912,Carson Grove - Carson Meadows
food,restaurant,regular,0,20180706,GOLDEN BOWL RESTAURANT,1598 CYRVILLE ROAD,45.41810608,-75.61058807,,,917,East Industrial
food,fast food,regular,0,20180726,Golden Bubbles,"11 William Street, Ottawa, ON K1N 6Z9",45.428898,-75.692678,,,908,Byward Market
food,fast food,regular,0,20180706,GOLDEN CAPITAL,1139 BAXTER ROAD,45.35059738,-75.7819519,473,,54,Iris - Queensway Terrance South
food,fast food,regular,0,20180706,GOLDEN CRUST PIZZERIA,353 ST LAURENT BOULEVARD,45.44916916,-75.65073395,373,,935,Manor Park
food,fast food,regular,0,20180726,Golden Fries Chip Wagon,"6505 Jeanne D'Arc Boulevard, Orleans, ON K1C 2J1",45.4801256,-75.5363839,,,915,Convent Glen - Orléans Woods
food,restaurant,regular,0,20180706,GOLDEN PALACE RESTAURANT,2195 CARLING AVENUE,45.36985397,-75.77173615,,,910,Carlingwood West - Glabar Park - McKellar Heights
food,fast food,regular,0,20180706,GOLDEN STAR,15 SPRINGFIELD ROAD,45.44032288,-75.67637634,260,,933,Lindenlea - New Edinburgh
food,fast food,regular,0,20180706,GOLDEN THAI,1620 SCOTT STREET,45.40348053,-75.73344421,429,,47,Hintonburg - Mechanicsville
food,restaurant,regular,0,20180706,GOLDEN THAI,1620-27 SCOTT STREET,45.40382004,-75.73274231,,,47,Hintonburg - Mechanicsville
food,restaurant,regular,0,20180710,Gongfu Bao Cart,"Confederation Park, Ottawa, ON K1P 5J2",45.4222068,-75.6924021,,,24,Centretown
food,restaurant,regular,0,20180710,Good Eats,"388 Albert Street, Ottawa, ON K1R 5B2",45.417728,-75.7047737,,,24,Centretown
store,pharmacy,regular,0,20180706,GOOD HEALTH PHARMACY,4188 Spratt Rd,45.28313828,-75.6862793,,,946,Riverside South - Leitrim
nightlife,nightlife,nightlife,0,20180706,Good Time Karaoke,"2051 Wildflower Dr, Orléans, ON K1E 3R5",45.4579767,-75.5013941,,,943,Queenswood Heights
food,restaurant,regular,0,20180710,GOODIES,"103 Fourth Avenue, Ottawa, ON K1S 2L1",45.4026622,-75.6875273,,,923,Glebe - Dows Lake
food,restaurant,regular,0,20180706,GOODNESS GRACIOUS CAFE,1716 MONTREAL ROAD,45.44594955,-75.61109161,,,3,Beacon Hill South - Cardinal Heights
food,restaurant,regular,0,20180706,GOONEY'S SANDWICH WORKS,360 LAURIER AVENUE WEST,45.4177742,-75.70066833,,,24,Centretown
food,fast food,regular,0,20180706,GOONEY'S SANDWICHWORKS,360 LAURIER AVENUE WEST,45.41776276,-75.70072174,36,,24,Centretown
food,restaurant,regular,0,20180706,GOVINDA'S,212 SOMERSET STREET EAST,45.42246628,-75.67883301,,,949,Sandy Hill
food,grocery,small,0,20180706,Grace in the Kitchen,442 Hazeldean Rd,45.29929352,-75.88549042,,,924,Glen Cairn - Kanata South Business Park
food,restaurant,nightlife,0,201806,Grace O'Malley's East Coast Pub & Restaurant,"1151 Ogilvie Rd, Gloucester, ON K1J 7P6",45.4271338,-75.6309634,,,940,Overbrook - McArthur
food,restaurant,regular,0,20180710,Great Canadian Poutinerie,"200 Deschamps Avenue, Ottawa, ON K1L 5Z2",45.4365425,-75.6647835,,,953,Vanier North
food,fast food,regular,0,20180706,GRECO ON BANK,212 BANK STREET,45.41720581,-75.69804382,205,,24,Centretown
food,fast food,regular,1,20180628,GREEK ON WHEELS,1123 COBDEN ROAD,45.35251617,-75.77783966,84,,54,Iris - Queensway Terrance South
food,fast food,regular,1,20180628,GREEK ON WHEELS,3 HAWTHORNE AVENUE,45.41202545,-75.68241882,84,,82,Old Ottawa East
food,fast food,regular,1,20180628,GREEK ON WHEELS,4025 INNES ROAD,45.45589447,-75.50600433,84,,939,Orléans Village - Chateauneuf
food,fast food,regular,1,20180628,GREEK ON WHEELS,444 HAZELDEAN ROAD,45.29909897,-75.88580322,84,,924,Glen Cairn - Kanata South Business Park
food,fast food,regular,1,20180628,GREEK ON WHEELS,585 MONTREAL ROAD,45.44300842,-75.64437103,84,,935,Manor Park
food,fast food,regular,1,20180628,GREEK ON WHEELS,800 HUNT CLUB ROAD,45.34436798,-75.66598511,84,,48,Hunt Club - Ottawa Airport
food,restaurant,regular,0,20180706,GREEK ON WHEELS,1123 COBDEN ROAD,45.35248184,-75.77781677,,,54,Iris - Queensway Terrance South
food,fast food,regular,0,20180706,GREEK PLUS,6505 JEANNE D'ARC BOULEVARD,45.47977066,-75.53716278,283,,915,Convent Glen - Orléans Woods
food,fast food,regular,0,20180706,GREEK TO GO,425 MCARTHUR AVENUE,45.43245316,-75.64710236,389,,954,Vanier South
food,restaurant,regular,0,20180710,Greekos,"1224 Shillington Avenue, Ottawa, ON K1Z 7Z4",45.3806314,-75.7283501,,,18,Carlington
food,fast food,regular,0,20180710,Greeky Grill,"152 Nelson St, Ottawa, ON K1N 5Y6",45.4299232,-75.684634,,,934,Lowertown
food,restaurant,regular,0,20180706,GREELY RESTAURANT,5375 BANK STREET,45.28540421,-75.57320404,,,918,Edwards - Carlsbad Springs
food,restaurant,regular,0,20180706,GREEN DOOR RESTAURANT,198 MAIN STREET,45.40831375,-75.67773438,,,82,Old Ottawa East
food,grocery,small,0,20180706,Green Fresh Supermarket Vanier,29 Selkirk St,45.43223953,-75.66803741,,,954,Vanier South
food,fast food,regular,0,20180706,GREEN GARDEN CAFE,1145 HUNT CLUB ROAD,45.35181427,-75.65239716,146,,97,South Keys - Greenboro West
food,restaurant,regular,1,20180629,GREEN PAPAYA,1374 BASELINE ROAD,45.36231613,-75.73708344,,,950,Skyline - Fisher Heights
food,restaurant,regular,1,20180629,GREEN PAPAYA,256 PRESTION STREET,45.40444565,-75.71206665,,,957,West Centretown
food,fast food,regular,1,20180628,GREEN REBEL,"160 Elgin St, Ottawa, ON K1A 0W9",45.423532,-75.6963868,79,,24,Centretown
food,fast food,regular,1,20180628,GREEN REBEL,340-140 ALBERT STREET,45.41868973,-75.70262146,79,,24,Centretown
food,fast food,regular,1,20180628,GREEN REBEL,50 RIDEAU STREET,45.42464066,-75.68997955,79,,949,Sandy Hill
food,fast food,regular,1,20180628,GREEN REBEL,99-G009 BANK STREET,45.42041397,-75.70005798,79,,24,Centretown
nightlife,nightlife,nightlife,0,20180706,Green Room,"130 York Street, Ottawa, ON K1N 5T5",45.4289463,-75.6893473,,,908,Byward Market
store,pharmacy,regular,0,20180706,Green Street Pharmacy,16 Green St,45.28666306,-75.75775146,,,938,Old Barrhaven West
store,pharmacy,regular,0,20180706,Green Valley Pharmacy,955 Green Valley Crescent,45.37637711,-75.7045517,,,28,Civic Hospital-Central Park
store,pharmacy,regular,0,20180706,Greenbank Hunt Club Pharmacy,250 Greenbank Road,45.32481766,-75.78053284,,,100,Trend-Arlington
store,pharmacy,regular,0,20180706,Greenbank Pharmacy,139 Greenbank Road,45.33102798,-75.78170776,,,108,Woodvale - Craig Henry - Manordale - Estates of Arlington Woods
store,pharmacy,regular,0,20180706,Greenboro Pharmacy,25 Tapiola Cres,45.36392593,-75.64671326,,,97,South Keys - Greenboro West
food,restaurant,regular,0,20180706,GREENFIELDS,900 GREENBANK ROAD,45.28506851,-75.75614929,,,938,Old Barrhaven West
food,restaurant,nightlife,0,201806,Greenfield's Gastro Public House,"900 Greenbank Rd, Nepean, ON K2J 4P6",45.2848766,-75.7561399,,,938,Old Barrhaven West
food,restaurant,regular,0,20180706,GRILL 41,100 ELGIN STREET,45.42140579,-75.69369507,,,24,Centretown
food,restaurant,regular,0,20180706,GRILL MASTER RESTAURANT,30-10 COLONNADE ROAD,45.34276962,-75.7194519,,,51,Hunt Club South Industrial
food,restaurant,regular,0,20180706,GRILL WORKS,1125-1 COLONEL BY DRIVE,45.38334274,-75.6978302,,,17,Carleton University
food,restaurant,regular,0,20180710,Grillades Torino,"50 Rideau Street, Ottawa, ON K1N 9J7",45.4251195,-75.6917194,,,949,Sandy Hill
food,restaurant,regular,0,20180706,GROUNDED KITCHEN AND COFFEEHOUSE,100 GLOUCESTER STREET,45.41893005,-75.6958847,,,24,Centretown
food,fast food,coffee shop,0,20180726,Grow Your Roots,"220 Terence Matthews Crescent, Ottawa, ON K2M 0E2",45.2861186,-75.8754277,,,924,Glen Cairn - Kanata South Business Park
food,restaurant,nightlife,0,201806,Grumpy'S Pub & Eatery,"4000 Bridle Path Drive, Gloucester, ON K1T 1Z5, Canada",45.348746,-75.645757,,,38,Emerald Woods - Sawmill Creek
food,grocery,small,0,20180726,GTxpress,"2865 Dumaurier Avenue, Ottawa, ON K2B",45.3501772,-75.7933204,,,106,Whitehaven - Queensway Terrace North
store,pharmacy,regular,0,20180726,Guardian,"2255 Carling Avenue, Ottawa, ON K2B 7Z5",45.3688588,-75.7747089,,,910,Carlingwood West - Glabar Park - McKellar Heights
store,pharmacy,regular,0,20180706,Guardian Hillside Pharmacy,556 Montreal Rd,45.44109726,-75.64477539,,,940,Overbrook - McArthur
store,pharmacy,regular,0,20180706,Guardian Medical Pharmacy,580 Rideau St,45.43257904,-75.67628479,,,949,Sandy Hill
food,fast food,regular,0,20180706,GUAVA'S SHAWARMA,3161-303 STRANDHERD DRIVE,45.27416992,-75.71946716,125,,914,Chapman Mills
food,restaurant,regular,0,20180710,Guru’s Inspired Food Bar,"1123 Wellington Street W, Ottawa, ON K1Y 1P1",45.4022838,-75.7265006,,,47,Hintonburg - Mechanicsville
food,specialty,bakery,0,20180706,Gusto Pastry,644 Rosehill Ave,45.28513718,-75.92014313,,,951,Stittsville
food,convenience store,regular,0,20180706,H & H FOODS,60 Lyndale Av,45.40712738,-75.73088074,,,47,Hintonburg - Mechanicsville
store,pharmacy,regular,0,20180706,H M A Pharmacy Ltd,2948 Baseline Rd,45.33500671,-75.79969025,,,12,Briar Green - Leslie Park
food,specialty,deli meat cheese,0,20180706,HA LONG FISH & SEAFOOD MARKET,789 Somerset St W,45.40980911,-75.71044922,,,957,West Centretown
food,restaurant,regular,0,20180706,HA NOI PHO,4312-1 INNES ROAD,45.45927048,-75.49330139,,,942,Portobello South
food,restaurant,regular,0,20180706,HABESHA RESTAURANT,"99 Montreal Rd, Vanier, ON K1L 6E8",45.4341672,-75.6670279,,,953,Vanier North
food,restaurant,regular,0,20180710,Haldi East Indian Cuisine,"449 Preston Street, Ottawa, ON K1S 4N6",45.3989984,-75.7083144,,,957,West Centretown
food,restaurant,regular,0,20180710,Hanabi Japanese Cuisine,"434 Bank Street, Ottawa, ON K2P 1Y8",45.4121953,-75.6939298,,,24,Centretown
food,fast food,regular,0,20180706,HANAHANA,474 HAZELDEAN ROAD,45.29721832,-75.88790131,459,,924,Glen Cairn - Kanata South Business Park
food,fast food,coffee shop,0,20180726,Hangout,"839 Somerset Street W, Ottawa, ON K1R 6R6",45.4090938,-75.7122835,,not sure,957,West Centretown
food,specialty,bakery,0,20180706,HANNA'S BAKERY,1228 Old Innes Rd,45.4093132,-75.6171875,,,917,East Industrial
food,restaurant,regular,0,20180710,Happy Carrot,"18 Murray Street, Ottawa, ON K1N 9M5",45.4287745,-75.6953016,,,908,Byward Market
food,fast food,coffee shop,1,20180713,Happy Goat Coffee Co.,"317 Wilbrod St, Ottawa, ON K1N 7W4",45.4276882,-75.6806193,,,949,Sandy Hill
food,fast food,coffee shop,1,20180713,Happy Goat Coffee Co.,"35 Rue Laurel St, Ottawa, ON K1Y 4M4",45.4052269,-75.7172853,,,47,Hintonburg - Mechanicsville
food,restaurant,regular,0,20180706,HAPPY LAM RESTAURANT,5469 BANK STREET,45.28224945,-75.5711441,,,918,Edwards - Carlsbad Springs
food,fast food,regular,0,20180706,HARBOUR PIZZA,2391 FITZROY STREET,45.47143936,-76.21508789,82,,922,Fitzroy
food,restaurant,nightlife,0,20180710,Hard Stones Grill,"1 Roydon Place, Nepean, ON K2E 1A3",45.3386425,-75.7255518,,,51,Hunt Club South Industrial
food,restaurant,regular,0,20180710,Hareg Cafe,"587 Bank Street, Ottawa, ON K1S 3T4",45.407898,-75.6909779,,,923,Glebe - Dows Lake
food,restaurant,regular,0,20180706,HARMONY RESTAURANT,769 GLADSTONE AVENUE,45.40701675,-75.70601654,,,957,West Centretown
food,fast food,regular,0,20180706,HARRY'S DELI,320 QUEEN STREET,45.41897583,-75.703125,220,,24,Centretown
food,fast food,regular,1,20180628,HARVEY'S,1-222 HUNT CLUB ROAD,45.33598709,-75.6884079,449,,48,Hunt Club - Ottawa Airport
food,fast food,regular,1,20180628,HARVEY'S,"10455 Hwy #7, Ottawa, Ontario, K7C 3P2",45.129907,-76.122357,449,,,
food,fast food,regular,1,20180628,HARVEY'S,1270 BASELINE ROAD,45.36451721,-75.7321167,449,,950,Skyline - Fisher Heights
food,fast food,regular,1,20180628,HARVEY'S,1339 BANK STREET,45.38828659,-75.67621613,449,,903,Billings Bridge - Alta Vista
food,fast food,regular,1,20180628,HARVEY'S,150 EARL GREY DRIVE,45.30869675,-75.91431427,449,,928,Kanata Lakes - Arcardia
food,fast food,regular,1,20180628,HARVEY'S,1650 MERIVALE ROAD,45.34421539,-75.72979736,449,,31,Cityview - Crestview - Meadowlands
food,fast food,regular,1,20180628,HARVEY'S,1899 CYRVILLE ROAD,45.41596603,-75.60136414,449,,917,East Industrial
food,fast food,regular,1,20180628,HARVEY'S,1900 BASELINE ROAD,45.35254288,-75.75758362,449,,31,Cityview - Crestview - Meadowlands
food,fast food,regular,1,20180628,HARVEY'S,1946 Robertson Road,45.32552719,-75.82381439,449,,6,Bells Corners East
food,fast food,regular,1,20180628,HARVEY'S,2150 CARLING AVENUE,45.37034225,-75.76901245,449,,910,Carlingwood West - Glabar Park - McKellar Heights
food,fast food,regular,1,20180628,HARVEY'S,216 ELGIN STREET,45.41886139,-75.69134521,449,,24,Centretown
food,fast food,regular,1,20180628,HARVEY'S,2430 BANK STREET,45.35375214,-75.64891815,449,,97,South Keys - Greenboro West
food,fast food,regular,1,20180628,HARVEY'S,4290 INNES ROAD,45.45831299,-75.49465179,449,,942,Portobello South
food,fast food,regular,1,20180628,HARVEY'S,564 BRONSON ROAD,45.40571594,-75.70285034,449,,957,West Centretown
food,fast food,regular,1,20180628,HARVEY'S,660 MONTREAL ROAD,45.4430542,-75.63973236,449,,940,Overbrook - McArthur
food,fast food,regular,1,20180628,HARVEY'S,690 EAGLESON ROAD,45.28662109,-75.86777496,449,,924,Glen Cairn - Kanata South Business Park
food,convenience store,regular,0,20180726,Hashi Supermarket,"2925 Albion Rd N, Ottawa, ON K1V 9A8",45.3718651,-75.652455,,,932,Ledbury - Heron Gate - Ridgemont
food,convenience store,regular,1,20180703,HASTY MARKET,1565 Alta Vista Dr,45.40860367,-75.65732574,,,947,Riverview
food,convenience store,regular,1,20180703,HASTY MARKET,170 Metcalfe St,45.41907883,-75.69433594,,,24,Centretown
food,convenience store,regular,1,20180703,HASTY MARKET,1896 Prince of Wales Dr,45.3538475,-75.70476532,,,16,Carleton Heights - Rideauview
food,convenience store,regular,1,20180703,HASTY MARKET,2361 Carling Avenue,45.3671875,-75.77902222,,,910,Carlingwood West - Glabar Park - McKellar Heights
food,convenience store,regular,1,20180703,HASTY MARKET,596 Rideau St,45.4328804,-75.6754303,,,949,Sandy Hill
store,pharmacy,regular,0,20180706,Health Smart Pharmacy,1500 Bank St,45.38066864,-75.67023468,,,903,Billings Bridge - Alta Vista
store,pharmacy,regular,0,20180726,Health Treasure Pharmacy,"10 Green Street, Ottawa, ON K2J 3Z6",45.2863043,-75.7574085,,,938,Old Barrhaven West
food,restaurant,nightlife,1,201806,Heart & Crown,"3161 Strandherd Dr #300, Ottawa, ON K1N 5P5",45.2740786,-75.7191856,,,914,Chapman Mills
food,restaurant,nightlife,1,201806,Heart & Crown,"353 Preston Street, Ottawa, ON K1S 1V6, Canada",45.40195,-75.710261,,,957,West Centretown
food,restaurant,nightlife,1,201806,Heart & Crown,"67 Clarence Street, Ottawa, ON K1N 5P5, Canada",45.428891,-75.693519,,,908,Byward Market
nightlife,nightlife,nightlife,0,20180726,Heart and Crown Barrhaven,"3161 Strandherd Drive, Ottawa, ON K2J",45.274029,-75.719344,,,914,Chapman Mills
food,restaurant,regular,0,20180706,HEART AND SOUL CAFE,2741 DUNROBIN ROAD,45.42172623,-76.02019501,,,35,Dunrobin
food,other,snack,0,20180706,HEAVENLY HONEY,2352 KEYSTONE CRESCENT,45.43772125,-75.54812622,,,904,Blackburn Hamlet
food,restaurant,nightlife,0,201806,High Fives Sports Pub,"1876 Robertson Rd unit 1, Ottawa, ON K2H 5B8",45.3267215,-75.8208379,,,6,Bells Corners East
food,convenience store,regular,0,20180706,Highland Mart,515 St Laurent Blvd,45.44448853,-75.647995,,,935,Manor Park
food,fast food,regular,0,20180706,HING LUNG,199 DALHOUSIE STREET,45.4321022,-75.69367218,439,,908,Byward Market
food,fast food,regular,0,20180706,HINTONBURGER,"1066 Somerset St W, Ottawa, ON K1Y 2Y4",45.406432,-75.7201174,418,,47,Hintonburg - Mechanicsville
food,restaurant,regular,0,20180706,HO HO DINING LOUNGE,875 RICHMOND ROAD,45.37940979,-75.77375031,,,910,Carlingwood West - Glabar Park - McKellar Heights
food,restaurant,regular,0,20180710,Hoa Nam’s Authentic Cuisine,"956 Merivale Road, Ottawa, ON K1Z 6A1",45.381564,-75.7335178,,,18,Carlington
food,convenience store,regular,0,20180706,HOGANS FOODS,315 Powell Ave,45.40221405,-75.70172119,,,923,Glebe - Dows Lake
food,fast food,regular,0,20180706,HOG'S BACK RESTAURANT,888 DYNES ROAD,45.37001038,-75.70458221,362,,16,Carleton Heights - Rideauview
food,restaurant,regular,0,20180706,HOKKAIDO SUSHI,272 DALHOUSIE STREET,45.43007278,-75.69230652,,,908,Byward Market
food,fast food,coffee shop,0,20180726,Holy Voice Coffee-Bookstore,"1109 Cyrville Road, Ottawa, ON K1J 7S6",45.4245007,-75.6334266,,,940,Overbrook - McArthur
food,restaurant,nightlife,0,20180710,Hometown Sports and Grill,"1525 Bank Street, Ottawa, ON K1H 7Z1",45.3811559,-75.6680609,,,903,Billings Bridge - Alta Vista
food,fast food,regular,0,20180706,HONG KONG CHINESE FOOD TAKE-OUT,800 HUNT CLUB ROAD,45.34441376,-75.6665802,301,,48,Hunt Club - Ottawa Airport
food,restaurant,nightlife,0,201806,Hooley's Pub,"292 Elgin Street, Ottawa, ON, Canada",45.416801,-75.689557,,,24,Centretown
food,restaurant,regular,0,20180706,HOST INDIA,622 MONTREAL ROAD,45.44249344,-75.64179993,,,940,Overbrook - McArthur
food,fast food,regular,0,20180706,HOUSE OF GEORGIE AND SORENTO'S,211 GILMOUR STREET,45.41639709,-75.68975067,19,,24,Centretown
food,restaurant,regular,0,20180706,HOUSE OF GREEK,1200 PRINCE OF WALES DR,45.37459564,-75.7087326,,,28,Civic Hospital-Central Park
food,restaurant,regular,0,20180706,HOUSE OF LASAGNA,984 MERIVALE RD.,45.38064575,-75.73339844,,,18,Carlington
food,fast food,regular,1,20180628,HOUSE OF PIZZA,1571 WALKLEY ROAD,45.3767662,-75.6468811,202,,932,Ledbury - Heron Gate - Ridgemont
food,fast food,regular,1,20180628,HOUSE OF PIZZA,747 RICHMOND ROAD,45.38262177,-75.77013397,202,,931,Laurentian
food,restaurant,nightlife,0,20180726,House of TARG,"1077 Bank Street, Ottawa, ON K1S",45.3945333,-75.683434,,,83,Old Ottawa South
food,restaurant,regular,0,20180710,Hu Tieu Mi Gia,"121 Preston Street, Ottawa, ON K1R 7P3",45.4081772,-75.7138845,,,957,West Centretown
food,fast food,regular,0,20180706,HUNG FATT CHINESE,2108 MONTREAL ROAD,45.44787216,-75.59246826,154,,3,Beacon Hill South - Cardinal Heights
food,fast food,regular,0,20180706,HUNG MEIN CHINESE FOOD,2567 BASELINE ROAD,45.34163666,-75.78717041,111,,54,Iris - Queensway Terrance South
food,grocery,small,0,20180706,HUNG PHAT GROCERY,139 Rochester St,45.40885925,-75.71166229,,,957,West Centretown
food,restaurant,regular,0,20180710,Hung Sum Restaurant,"939 Somerset Street W, Ottawa, ON K1R 6R8",45.4081695,-75.7152683,,,957,West Centretown
store,pharmacy,regular,0,20180706,Hunt Club Pharmacy,2430 Bank St,45.35338974,-75.6490097,,,97,South Keys - Greenboro West
food,restaurant,regular,0,20180726,Hunter’s Public House,"4750 Bank Street, Gloucester, ON K1T 0K8",45.3191181,-75.5957883,,,921,Findlay Creek
food,restaurant,regular,0,20180706,HUONG'S VIETNAMESE BISTRO,359 BOOTH STREET,45.40739822,-75.70907593,,,957,West Centretown
food,fast food,regular,0,20180710,Hwy Shawarma,"180 Lees Avenue, Ottawa, ON K1S 5J6",45.4153548,-75.6708025,,,82,Old Ottawa East
food,restaurant,regular,0,20180710,I Cook Persian Cuisine,"731 Ridgewood Avenue, Ottawa, ON K1V 6M8",45.3677813,-75.6879541,,,90,Riverside Park
food,specialty,bakery,0,20180706,ICHIBAN BAKERY,"825 Bank Street, Ottawa, ON K1S 3V9",45.4022073,-75.687772,,,923,Glebe - Dows Lake
food,restaurant,regular,0,20180710,Ichiko Ramen,"832 Somerset Street W, Ottawa, ON K1R 6R5",45.4089884,-75.7117207,,,957,West Centretown
food,restaurant,regular,0,20180710,iCook Pho You,"2006 Roberston Road, Ottawa, ON K2H 1A5",45.3238551,-75.8271577,,,6,Bells Corners East
store,pharmacy,regular,0,20180726,IDA Pharmacy,"1221 Greenbank Road, Ottawa, ON K2J 4Y6",45.2748007,-75.7473606,,,937,Old Barrhaven East
food,restaurant,regular,0,20180706,IDEAL COFFEE,176 DALHOUSIE STREET,45.43255997,-75.69449615,,,908,Byward Market
food,fast food,regular,0,20180706,IKEA,2685 IRIS STREET,45.35021973,-75.78479767,179,,54,Iris - Queensway Terrance South
food,fast food,regular,0,20180706,IL MERCATO,11-55 BYWARD MARKET SQUARE,45.42762756,-75.69246674,314,,908,Byward Market
food,grocery,small,1,20180703,Il Negozio Nicastro,1355 Wellington St W,45.39844513,-75.73871613,,,55,Island Park - Wellington Village
food,grocery,small,1,20180703,Il Negozio Nicastro,792 Bank St,45.40284348,-75.68845367,,,923,Glebe - Dows Lake
food,restaurant,nightlife,0,201806,il Perugino Caffè & Bar,"277 Dalhousie St, Ottawa, ON K1N 7E5",45.4301133,-75.6920154,,,908,Byward Market
food,restaurant,nightlife,0,201806,Il Primo Ristorante,"371 Preston Street, Ottawa, ON K1S 4M8, Canada",45.400643,-75.709469,,,957,West Centretown
food,restaurant,regular,0,20180706,IL VAGABONDO CAFE,186 BARRETTE STREET,45.44177628,-75.67124176,,,953,Vanier North
food,restaurant,nightlife,0,20180710,Il Vicolo,"118 Clarence Street, Ottawa, ON K1N 5P6",45.4293441,-75.6919861,,,908,Byward Market
food,restaurant,regular,0,20180706,IMILIO'S PIZZA,110 BEARBROOK ROAD,45.43175507,-75.56539917,,,904,Blackburn Hamlet
food,fast food,regular,0,20180706,IMILIO'S PIZZERIA,4-110 BEARBROOK ROAD,45.43196106,-75.5655365,12,,904,Blackburn Hamlet
food,fast food,regular,0,20180706,INDIA CAFE,30 BYWARD MARKET SQUARE,45.42765808,-75.69295502,75,,908,Byward Market
food,restaurant,regular,0,20180710,India Curry And Kebab House,"39 Clarence Street, Ottawa, ON K1N 5P4",45.4286317,-75.6943645,,,908,Byward Market
food,restaurant,regular,0,20180706,INDIA PALACE,292 ALBERT STREET,45.41916275,-75.70187378,,,24,Centretown
food,restaurant,regular,0,20180706,INDIAN CLAY OVEN,4055 CARLING AVENUE,45.33866882,-75.90751648,,,907,Brookside - Briarbrook - Morgan's Grant
food,restaurant,regular,0,20180706,INDIAN EXPRESS,1000 SOMERSET STREET,45.40781784,-75.71552277,,,957,West Centretown
food,fast food,regular,0,20180710,Indian Flavors,"523 Gladstone Avenue, Ottawa, ON K1R 5N9",45.4101824,-75.6988408,,,24,Centretown
food,restaurant,nightlife,0,20180710,Industria Italian Brasserie,"225 Voie du Marché, Ottawa, ON K1S 5J3",45.4001259,-75.6846612,,,923,Glebe - Dows Lake
store,pharmacy,regular,0,20180706,Innes IDA Pharmacy,4473 Innes Rd,45.46163559,-75.48593903,,,920,Fallingbrook
food,specialty,deli meat cheese,0,20180706,INTERNATIONAL Cheese & DELI,40 Byward Market Square,45.42749023,-75.69284058,,,908,Byward Market
food,convenience store,regular,1,20180703,INTERNATIONAL NEWS,111 Albert St,45.42136383,-75.69744873,,,24,Centretown
food,convenience store,regular,1,20180703,INTERNATIONAL NEWS,2269 Riverside Dr,45.38541031,-75.67799377,,,903,Billings Bridge - Alta Vista
food,convenience store,regular,1,20180703,INTERNATIONAL NEWS,240 Sparks St,45.42037582,-75.70189667,,,24,Centretown
food,convenience store,regular,1,20180703,INTERNATIONAL NEWS,269 Laurier Av W,45.41889191,-75.69768524,,,24,Centretown
food,restaurant,regular,0,20180706,INTERNATIONAL RESTAURANT,1385 WOODROFFE AVENUE,45.34997177,-75.75719452,,,31,Cityview - Crestview - Meadowlands
food,restaurant,nightlife,0,20180710,IPho,"115 Parent Avenue, Ottawa, ON K1N 5M6",45.4292679,-75.6936628,,,908,Byward Market
food,restaurant,nightlife,0,201806,Irene's Pub Restaurant,"885 Bank Street, Ottawa, ON K1S 3W4, Canada",45.400683,-75.686987,,,923,Glebe - Dows Lake
food,convenience store,regular,0,20180706,IRIS FOOD MART,1121 Cobden Rd,45.35250473,-75.77775574,,,54,Iris - Queensway Terrance South
